date,ticker,sentiment,impact,impact_num,text_length,avg_tfidf,embedding_mean,momentum,daily_return,volatility,target_return
2025-03-18,NTES,0.2,negative,-1,213,0.0720011780092106,-0.0008230039,-0.0019302248875266174,-0.0149033893019264,0.02680735288142673,-0.014999988032322303
2025-03-18,CHWY,0.2,negative,-1,213,0.0720011780092106,-0.0008230039,0.017490803053299038,-0.0317796947734261,0.029982354311973807,-0.023206113858987357
2025-03-18,FVRR,0.2,negative,-1,213,0.0720011780092106,-0.0008230039,-0.006679004996281049,-0.0457813461161532,0.03427461314620621,-0.03519510703042606
2025-03-18,AMZN,0.2,negative,-1,214,0.0720011780092106,-0.0008465907,-0.02061252141563524,-0.0149177382599352,0.03950911762642983,0.001558295476314292
2025-03-18,BABA,0.2,negative,-1,214,0.0720011780092106,-0.0008465907,-0.05837383203905419,-0.0327302405050569,0.034195090764527036,-0.024866780080807574
2025-03-18,PDD,0.2,negative,-1,214,0.0720011780092106,-0.0008465907,-0.07688984156488485,-0.016369224832171,0.031544918892642194,-0.009453117847442627
2025-03-18,JD,0.2,negative,-1,214,0.0720011780092106,-0.0008465907,-0.03816371644764217,-0.0064145333894943,0.030487264489639752,-0.016529853984159893
2025-03-18,MELI,0.2,negative,-1,214,0.0720011780092106,-0.0008465907,0.002583628986944095,-0.0492104830054496,0.03256474802906515,-0.047990246258530087
2025-03-18,SHOP,0.2,negative,-1,214,0.0720011780092106,-0.0008465907,-0.0379112434124588,-0.026710780613707,0.06419926263023315,-0.0197080225190445
2025-03-18,SE,0.2,negative,-1,214,0.0720011780092106,-0.0008465907,-0.011589877528339903,-0.0566194373551585,0.04362805101206593,-0.032400323488197796
2025-03-18,EBAY,0.2,negative,-1,214,0.0720011780092106,-0.0008465907,-0.0014061714169014124,-0.032621656257325,0.019712895660287673,-0.030753227899351383
2025-03-18,ETSY,0.2,negative,-1,214,0.0720011780092106,-0.0008465907,-0.007675445679456178,-0.0352128113172811,0.03412635557361904,-0.02616661026970392
2025-03-18,DASH,0.2,negative,-1,214,0.0720011780092106,-0.0008465907,-0.01012779788216243,-0.0244916985227843,0.04487798094370671,-0.014997564663815676
2025-03-18,UBER,0.2,negative,-1,214,0.0720011780092106,-0.0008465907,0.0027860635990823667,-0.0162243950324703,0.03361729812809553,-0.009002685927401553
2025-03-18,BKNG,0.2,negative,-1,214,0.0720011780092106,-0.0008465907,0.002077048679293327,-0.0201342353691055,0.028071445597554635,-0.019324055359429573
2025-03-18,TCOM,0.2,negative,-1,214,0.0720011780092106,-0.0008465907,-0.04023808283146304,-0.0086995927251255,0.028630241629147,-0.0067629181160968185
2025-03-18,W,0.2,negative,-1,214,0.0720011780092106,-0.0008465907,-0.03534546770733441,-0.0632398403673898,0.09320584419451541,-0.038529174689169256
2025-03-18,AFRM,0.2,negative,-1,214,0.0720011780092106,-0.0008465907,-0.02886909423216784,-0.088823986715054,0.07180898070388127,-0.06663816642932764
2025-03-18,PYPL,0.2,negative,-1,214,0.0720011780092106,-0.0008465907,-0.02971559195237027,-0.0110553374815769,0.037010337337690345,-0.002750867847773972
2025-03-18,GLBE,0.2,negative,-1,214,0.0720011780092106,-0.0008465907,-0.028795018909619868,-0.0202319936923203,0.05920662389375895,-0.008733616270600302
2025-03-18,NTES,0.2,negative,-1,214,0.0720011780092106,-0.0008465907,-0.0019302248875266174,-0.0149033893019264,0.02680735288142673,-0.014999988032322303
2025-03-18,CHWY,0.2,negative,-1,214,0.0720011780092106,-0.0008465907,0.017490803053299038,-0.0317796947734261,0.029982354311973807,-0.023206113858987357
2025-03-18,FVRR,0.2,negative,-1,214,0.0720011780092106,-0.0008465907,-0.006679004996281049,-0.0457813461161532,0.03427461314620621,-0.03519510703042606
2025-03-18,AMZN,0.6,neutral,0,214,0.0565990112659562,-0.00047707185,-0.02061252141563524,-0.0149177382599352,0.03950911762642983,0.001558295476314292
2025-03-18,BABA,0.6,neutral,0,214,0.0565990112659562,-0.00047707185,-0.05837383203905419,-0.0327302405050569,0.034195090764527036,-0.024866780080807574
2025-03-18,PDD,0.6,neutral,0,214,0.0565990112659562,-0.00047707185,-0.07688984156488485,-0.016369224832171,0.031544918892642194,-0.009453117847442627
2025-03-18,JD,0.6,neutral,0,214,0.0565990112659562,-0.00047707185,-0.03816371644764217,-0.0064145333894943,0.030487264489639752,-0.016529853984159893
2025-03-18,MELI,0.6,neutral,0,214,0.0565990112659562,-0.00047707185,0.002583628986944095,-0.0492104830054496,0.03256474802906515,-0.047990246258530087
2025-03-18,SHOP,0.6,neutral,0,214,0.0565990112659562,-0.00047707185,-0.0379112434124588,-0.026710780613707,0.06419926263023315,-0.0197080225190445
2025-03-18,SE,0.6,neutral,0,214,0.0565990112659562,-0.00047707185,-0.011589877528339903,-0.0566194373551585,0.04362805101206593,-0.032400323488197796
2025-03-18,EBAY,0.6,neutral,0,214,0.0565990112659562,-0.00047707185,-0.0014061714169014124,-0.032621656257325,0.019712895660287673,-0.030753227899351383
2025-03-18,ETSY,0.6,neutral,0,214,0.0565990112659562,-0.00047707185,-0.007675445679456178,-0.0352128113172811,0.03412635557361904,-0.02616661026970392
2025-03-18,DASH,0.6,neutral,0,214,0.0565990112659562,-0.00047707185,-0.01012779788216243,-0.0244916985227843,0.04487798094370671,-0.014997564663815676
2025-03-18,UBER,0.6,neutral,0,214,0.0565990112659562,-0.00047707185,0.0027860635990823667,-0.0162243950324703,0.03361729812809553,-0.009002685927401553
2025-03-18,BKNG,0.6,neutral,0,214,0.0565990112659562,-0.00047707185,0.002077048679293327,-0.0201342353691055,0.028071445597554635,-0.019324055359429573
2025-03-18,TCOM,0.6,neutral,0,214,0.0565990112659562,-0.00047707185,-0.04023808283146304,-0.0086995927251255,0.028630241629147,-0.0067629181160968185
2025-03-18,W,0.6,neutral,0,214,0.0565990112659562,-0.00047707185,-0.03534546770733441,-0.0632398403673898,0.09320584419451541,-0.038529174689169256
2025-03-18,AFRM,0.6,neutral,0,214,0.0565990112659562,-0.00047707185,-0.02886909423216784,-0.088823986715054,0.07180898070388127,-0.06663816642932764
2025-03-18,PYPL,0.6,neutral,0,214,0.0565990112659562,-0.00047707185,-0.02971559195237027,-0.0110553374815769,0.037010337337690345,-0.002750867847773972
2025-03-18,GLBE,0.6,neutral,0,214,0.0565990112659562,-0.00047707185,-0.028795018909619868,-0.0202319936923203,0.05920662389375895,-0.008733616270600302
2025-03-18,NTES,0.6,neutral,0,214,0.0565990112659562,-0.00047707185,-0.0019302248875266174,-0.0149033893019264,0.02680735288142673,-0.014999988032322303
2025-03-18,CHWY,0.6,neutral,0,214,0.0565990112659562,-0.00047707185,0.017490803053299038,-0.0317796947734261,0.029982354311973807,-0.023206113858987357
2025-03-18,FVRR,0.6,neutral,0,214,0.0565990112659562,-0.00047707185,-0.006679004996281049,-0.0457813461161532,0.03427461314620621,-0.03519510703042606
2025-03-18,AMZN,0.7,positive,1,214,0.0623353089461135,-0.0013306484,-0.02061252141563524,-0.0149177382599352,0.03950911762642983,0.001558295476314292
2025-03-18,BABA,0.7,positive,1,214,0.0623353089461135,-0.0013306484,-0.05837383203905419,-0.0327302405050569,0.034195090764527036,-0.024866780080807574
2025-03-18,PDD,0.7,positive,1,214,0.0623353089461135,-0.0013306484,-0.07688984156488485,-0.016369224832171,0.031544918892642194,-0.009453117847442627
2025-03-18,JD,0.7,positive,1,214,0.0623353089461135,-0.0013306484,-0.03816371644764217,-0.0064145333894943,0.030487264489639752,-0.016529853984159893
2025-03-18,MELI,0.7,positive,1,214,0.0623353089461135,-0.0013306484,0.002583628986944095,-0.0492104830054496,0.03256474802906515,-0.047990246258530087
2025-03-18,SHOP,0.7,positive,1,214,0.0623353089461135,-0.0013306484,-0.0379112434124588,-0.026710780613707,0.06419926263023315,-0.0197080225190445
2025-03-18,SE,0.7,positive,1,214,0.0623353089461135,-0.0013306484,-0.011589877528339903,-0.0566194373551585,0.04362805101206593,-0.032400323488197796
2025-03-18,EBAY,0.7,positive,1,214,0.0623353089461135,-0.0013306484,-0.0014061714169014124,-0.032621656257325,0.019712895660287673,-0.030753227899351383
2025-03-18,ETSY,0.7,positive,1,214,0.0623353089461135,-0.0013306484,-0.007675445679456178,-0.0352128113172811,0.03412635557361904,-0.02616661026970392
2025-03-18,DASH,0.7,positive,1,214,0.0623353089461135,-0.0013306484,-0.01012779788216243,-0.0244916985227843,0.04487798094370671,-0.014997564663815676
2025-03-18,UBER,0.7,positive,1,214,0.0623353089461135,-0.0013306484,0.0027860635990823667,-0.0162243950324703,0.03361729812809553,-0.009002685927401553
2025-03-18,BKNG,0.7,positive,1,214,0.0623353089461135,-0.0013306484,0.002077048679293327,-0.0201342353691055,0.028071445597554635,-0.019324055359429573
2025-03-18,TCOM,0.7,positive,1,214,0.0623353089461135,-0.0013306484,-0.04023808283146304,-0.0086995927251255,0.028630241629147,-0.0067629181160968185
2025-03-18,W,0.7,positive,1,214,0.0623353089461135,-0.0013306484,-0.03534546770733441,-0.0632398403673898,0.09320584419451541,-0.038529174689169256
2025-03-18,AFRM,0.7,positive,1,214,0.0623353089461135,-0.0013306484,-0.02886909423216784,-0.088823986715054,0.07180898070388127,-0.06663816642932764
2025-03-18,PYPL,0.7,positive,1,214,0.0623353089461135,-0.0013306484,-0.02971559195237027,-0.0110553374815769,0.037010337337690345,-0.002750867847773972
2025-03-18,GLBE,0.7,positive,1,214,0.0623353089461135,-0.0013306484,-0.028795018909619868,-0.0202319936923203,0.05920662389375895,-0.008733616270600302
2025-03-18,NTES,0.7,positive,1,214,0.0623353089461135,-0.0013306484,-0.0019302248875266174,-0.0149033893019264,0.02680735288142673,-0.014999988032322303
2025-03-18,CHWY,0.7,positive,1,214,0.0623353089461135,-0.0013306484,0.017490803053299038,-0.0317796947734261,0.029982354311973807,-0.023206113858987357
2025-03-18,FVRR,0.7,positive,1,214,0.0623353089461135,-0.0013306484,-0.006679004996281049,-0.0457813461161532,0.03427461314620621,-0.03519510703042606
2025-03-18,AMZN,0.6,neutral,0,214,0.0508159373453505,-0.0010547778,-0.02061252141563524,-0.0149177382599352,0.03950911762642983,0.001558295476314292
2025-03-18,BABA,0.6,neutral,0,214,0.0508159373453505,-0.0010547778,-0.05837383203905419,-0.0327302405050569,0.034195090764527036,-0.024866780080807574
2025-03-18,PDD,0.6,neutral,0,214,0.0508159373453505,-0.0010547778,-0.07688984156488485,-0.016369224832171,0.031544918892642194,-0.009453117847442627
2025-03-18,JD,0.6,neutral,0,214,0.0508159373453505,-0.0010547778,-0.03816371644764217,-0.0064145333894943,0.030487264489639752,-0.016529853984159893
2025-03-18,MELI,0.6,neutral,0,214,0.0508159373453505,-0.0010547778,0.002583628986944095,-0.0492104830054496,0.03256474802906515,-0.047990246258530087
2025-03-18,SHOP,0.6,neutral,0,214,0.0508159373453505,-0.0010547778,-0.0379112434124588,-0.026710780613707,0.06419926263023315,-0.0197080225190445
2025-03-18,SE,0.6,neutral,0,214,0.0508159373453505,-0.0010547778,-0.011589877528339903,-0.0566194373551585,0.04362805101206593,-0.032400323488197796
2025-03-18,EBAY,0.6,neutral,0,214,0.0508159373453505,-0.0010547778,-0.0014061714169014124,-0.032621656257325,0.019712895660287673,-0.030753227899351383
2025-03-18,ETSY,0.6,neutral,0,214,0.0508159373453505,-0.0010547778,-0.007675445679456178,-0.0352128113172811,0.03412635557361904,-0.02616661026970392
2025-03-18,DASH,0.6,neutral,0,214,0.0508159373453505,-0.0010547778,-0.01012779788216243,-0.0244916985227843,0.04487798094370671,-0.014997564663815676
2025-03-18,UBER,0.6,neutral,0,214,0.0508159373453505,-0.0010547778,0.0027860635990823667,-0.0162243950324703,0.03361729812809553,-0.009002685927401553
2025-03-18,BKNG,0.6,neutral,0,214,0.0508159373453505,-0.0010547778,0.002077048679293327,-0.0201342353691055,0.028071445597554635,-0.019324055359429573
2025-03-18,TCOM,0.6,neutral,0,214,0.0508159373453505,-0.0010547778,-0.04023808283146304,-0.0086995927251255,0.028630241629147,-0.0067629181160968185
2025-03-18,W,0.6,neutral,0,214,0.0508159373453505,-0.0010547778,-0.03534546770733441,-0.0632398403673898,0.09320584419451541,-0.038529174689169256
2025-03-18,AFRM,0.6,neutral,0,214,0.0508159373453505,-0.0010547778,-0.02886909423216784,-0.088823986715054,0.07180898070388127,-0.06663816642932764
2025-03-18,PYPL,0.6,neutral,0,214,0.0508159373453505,-0.0010547778,-0.02971559195237027,-0.0110553374815769,0.037010337337690345,-0.002750867847773972
2025-03-18,GLBE,0.6,neutral,0,214,0.0508159373453505,-0.0010547778,-0.028795018909619868,-0.0202319936923203,0.05920662389375895,-0.008733616270600302
2025-03-18,NTES,0.6,neutral,0,214,0.0508159373453505,-0.0010547778,-0.0019302248875266174,-0.0149033893019264,0.02680735288142673,-0.014999988032322303
2025-03-18,CHWY,0.6,neutral,0,214,0.0508159373453505,-0.0010547778,0.017490803053299038,-0.0317796947734261,0.029982354311973807,-0.023206113858987357
2025-03-18,FVRR,0.6,neutral,0,214,0.0508159373453505,-0.0010547778,-0.006679004996281049,-0.0457813461161532,0.03427461314620621,-0.03519510703042606
2025-03-18,AMZN,0.7,positive,1,214,0.050462736229694,-0.000453856,-0.02061252141563524,-0.0149177382599352,0.03950911762642983,0.001558295476314292
2025-03-18,BABA,0.7,positive,1,214,0.050462736229694,-0.000453856,-0.05837383203905419,-0.0327302405050569,0.034195090764527036,-0.024866780080807574
2025-03-18,PDD,0.7,positive,1,214,0.050462736229694,-0.000453856,-0.07688984156488485,-0.016369224832171,0.031544918892642194,-0.009453117847442627
2025-03-18,JD,0.7,positive,1,214,0.050462736229694,-0.000453856,-0.03816371644764217,-0.0064145333894943,0.030487264489639752,-0.016529853984159893
2025-03-18,MELI,0.7,positive,1,214,0.050462736229694,-0.000453856,0.002583628986944095,-0.0492104830054496,0.03256474802906515,-0.047990246258530087
2025-03-18,SHOP,0.7,positive,1,214,0.050462736229694,-0.000453856,-0.0379112434124588,-0.026710780613707,0.06419926263023315,-0.0197080225190445
2025-03-18,SE,0.7,positive,1,214,0.050462736229694,-0.000453856,-0.011589877528339903,-0.0566194373551585,0.04362805101206593,-0.032400323488197796
2025-03-18,EBAY,0.7,positive,1,214,0.050462736229694,-0.000453856,-0.0014061714169014124,-0.032621656257325,0.019712895660287673,-0.030753227899351383
2025-03-18,ETSY,0.7,positive,1,214,0.050462736229694,-0.000453856,-0.007675445679456178,-0.0352128113172811,0.03412635557361904,-0.02616661026970392
2025-03-18,DASH,0.7,positive,1,214,0.050462736229694,-0.000453856,-0.01012779788216243,-0.0244916985227843,0.04487798094370671,-0.014997564663815676
2025-03-18,UBER,0.7,positive,1,214,0.050462736229694,-0.000453856,0.0027860635990823667,-0.0162243950324703,0.03361729812809553,-0.009002685927401553
2025-03-18,BKNG,0.7,positive,1,214,0.050462736229694,-0.000453856,0.002077048679293327,-0.0201342353691055,0.028071445597554635,-0.019324055359429573
2025-03-18,TCOM,0.7,positive,1,214,0.050462736229694,-0.000453856,-0.04023808283146304,-0.0086995927251255,0.028630241629147,-0.0067629181160968185
2025-03-18,W,0.7,positive,1,214,0.050462736229694,-0.000453856,-0.03534546770733441,-0.0632398403673898,0.09320584419451541,-0.038529174689169256
2025-03-18,AFRM,0.7,positive,1,214,0.050462736229694,-0.000453856,-0.02886909423216784,-0.088823986715054,0.07180898070388127,-0.06663816642932764
2025-03-18,PYPL,0.7,positive,1,214,0.050462736229694,-0.000453856,-0.02971559195237027,-0.0110553374815769,0.037010337337690345,-0.002750867847773972
2025-03-18,GLBE,0.7,positive,1,214,0.050462736229694,-0.000453856,-0.028795018909619868,-0.0202319936923203,0.05920662389375895,-0.008733616270600302
2025-03-18,NTES,0.7,positive,1,214,0.050462736229694,-0.000453856,-0.0019302248875266174,-0.0149033893019264,0.02680735288142673,-0.014999988032322303
2025-03-18,CHWY,0.7,positive,1,214,0.050462736229694,-0.000453856,0.017490803053299038,-0.0317796947734261,0.029982354311973807,-0.023206113858987357
2025-03-18,FVRR,0.7,positive,1,214,0.050462736229694,-0.000453856,-0.006679004996281049,-0.0457813461161532,0.03427461314620621,-0.03519510703042606
2025-03-18,AMZN,0.7,positive,1,214,0.0447362285732386,-0.001239785,-0.02061252141563524,-0.0149177382599352,0.03950911762642983,0.001558295476314292
2025-03-18,BABA,0.7,positive,1,214,0.0447362285732386,-0.001239785,-0.05837383203905419,-0.0327302405050569,0.034195090764527036,-0.024866780080807574
2025-03-18,PDD,0.7,positive,1,214,0.0447362285732386,-0.001239785,-0.07688984156488485,-0.016369224832171,0.031544918892642194,-0.009453117847442627
2025-03-18,JD,0.7,positive,1,214,0.0447362285732386,-0.001239785,-0.03816371644764217,-0.0064145333894943,0.030487264489639752,-0.016529853984159893
2025-03-18,MELI,0.7,positive,1,214,0.0447362285732386,-0.001239785,0.002583628986944095,-0.0492104830054496,0.03256474802906515,-0.047990246258530087
2025-03-18,SHOP,0.7,positive,1,214,0.0447362285732386,-0.001239785,-0.0379112434124588,-0.026710780613707,0.06419926263023315,-0.0197080225190445
2025-03-18,SE,0.7,positive,1,214,0.0447362285732386,-0.001239785,-0.011589877528339903,-0.0566194373551585,0.04362805101206593,-0.032400323488197796
2025-03-18,EBAY,0.7,positive,1,214,0.0447362285732386,-0.001239785,-0.0014061714169014124,-0.032621656257325,0.019712895660287673,-0.030753227899351383
2025-03-18,ETSY,0.7,positive,1,214,0.0447362285732386,-0.001239785,-0.007675445679456178,-0.0352128113172811,0.03412635557361904,-0.02616661026970392
2025-03-18,DASH,0.7,positive,1,214,0.0447362285732386,-0.001239785,-0.01012779788216243,-0.0244916985227843,0.04487798094370671,-0.014997564663815676
2025-03-18,UBER,0.7,positive,1,214,0.0447362285732386,-0.001239785,0.0027860635990823667,-0.0162243950324703,0.03361729812809553,-0.009002685927401553
2025-03-18,BKNG,0.7,positive,1,214,0.0447362285732386,-0.001239785,0.002077048679293327,-0.0201342353691055,0.028071445597554635,-0.019324055359429573
2025-03-18,TCOM,0.7,positive,1,214,0.0447362285732386,-0.001239785,-0.04023808283146304,-0.0086995927251255,0.028630241629147,-0.0067629181160968185
2025-03-18,W,0.7,positive,1,214,0.0447362285732386,-0.001239785,-0.03534546770733441,-0.0632398403673898,0.09320584419451541,-0.038529174689169256
2025-03-18,AFRM,0.7,positive,1,214,0.0447362285732386,-0.001239785,-0.02886909423216784,-0.088823986715054,0.07180898070388127,-0.06663816642932764
2025-03-18,PYPL,0.7,positive,1,214,0.0447362285732386,-0.001239785,-0.02971559195237027,-0.0110553374815769,0.037010337337690345,-0.002750867847773972
2025-03-18,GLBE,0.7,positive,1,214,0.0447362285732386,-0.001239785,-0.028795018909619868,-0.0202319936923203,0.05920662389375895,-0.008733616270600302
2025-03-18,NTES,0.7,positive,1,214,0.0447362285732386,-0.001239785,-0.0019302248875266174,-0.0149033893019264,0.02680735288142673,-0.014999988032322303
